"MUNID","CODEID","SEGMENT","TYPE","GENERIQUE","LIAISON","SPECIFIQUE","DIRECTION","NOM_TOPO","COTE","ORIENTATIO","DIREC_UNIQ","CIV_GAU_DE","CIV_GAU_A","CIV_DRT_DE","CIV_DRT_A","LIMITE_VIT","HIERARCHI","ENTITEID","GEOM"
"81017","6926","","Standard","Rue","","Saint-Jean","","Rue Saint-Jean","","","Non","397","449","400","450","40","Rue locale","{D6E58D82-4BA0-4521-8478-57AFA336265A}","LINESTRING (-75.659983 45.492318,-75.660892 45.492252,-75.6609325354274 45.492250383382675,-75.66097290062766 45.49224738101241,-75.661013 45.492243,-75.66105688279279 45.49224388275742,-75.66108551852798 45.49226738970422,-75.66108 45.492298,-75.66107046717816 45.492319657845144,-75.66106279139535 45.492341684004536,-75.661057 45.492364,-75.66105407348822 45.49238226483948,-75.6610524055233 45.49240061245352,-75.661052 45.492419,-75.66124 45.493592)"
"81017","1979","","Standard","Rue","","Saint-Alexandre","","Rue Saint-Alexandre","","","Non","15","23","14","20","40","Collectrice secondaire","{5B887CA6-8EEC-478E-A07F-A33A139CAF85}","LINESTRING (-75.755094 45.494833,-75.75588 45.49528,-75.756054 45.495385)"
"81017","6868","","Standard","Rue","","Massé","","Rue Massé","","","Non","3","3","2","6","40","Rue locale","{87E6D036-A773-4BFF-ACBD-DBFA18C03FC1}","LINESTRING (-75.755094 45.494833,-75.75482 45.495091,-75.75468890874211 45.49522316790933,-75.75458139067588 45.495365520489216,-75.754499 45.495516)"
"81017","2909","","Standard","Rue","","Jean-René-Monette","","Rue Jean-René-Monette","","","Non","0","0","134","142","40","Rue locale","{0C83550A-98AF-4E8C-ABC8-46C173BD2B9E}","LINESTRING (-75.647997 45.481553,-75.648075 45.482223)"
"81017","9603","","Standard","Rue","","Victor-Beaudry","","Rue Victor-Beaudry","","","Non","121","135","122","136","40","Collectrice secondaire","{BD6664E3-6A52-4790-9473-A284E2B4A5A9}","LINESTRING (-75.81562 45.39147,-75.815739 45.392297)"
"81017","9607","","Standard","Rue","","James-Byrne","","Rue James-Byrne","","","Non","3","5","0","0","40","Rue locale","{BE2078D6-26A0-4A6B-B30B-9208C3896335}","LINESTRING (-75.81562 45.39147,-75.816601 45.391397)"
"81017","3217","","Standard","Boulevard","","Maloney","Ouest","Boulevard Maloney Ouest","","","Oui","0","0","1001","1001","70","Artère principale","{67D1B3FB-33CE-4DFE-A8AA-278F4FE165A7}","LINESTRING (-75.692692 45.478726,-75.697315 45.477637)"
"81017","13158","","Standard","Rue","","Bellehumeur","","Rue Bellehumeur","","","Non","0","0","0","0","50","Collectrice principale","{DCD64CB8-E643-4D98-BEBB-4535CCC438A7}","LINESTRING (-75.692692 45.478726,-75.692731 45.478875,-75.692747 45.478981)"
"81017","1915","","Standard","Rue","","Hébert","","Rue Hébert","","","Non","63","75","68","68","40","Rue locale","{CBC24544-53A4-4572-B117-ABE342A0BB0F}","LINESTRING (-75.666477 45.494985,-75.666574 45.49564)"
"81017","5231","","Cul-de-sac circulaire","Rue","","Champêtre","","Rue Champêtre","","","Non","101","151","122","150","40","Rue locale","{975DB7C3-216D-4873-9154-E0FA39EBDD99}","LINESTRING (-75.766925 45.411215,-75.767195 45.411478,-75.76727758541392 45.411530701464386,-75.7673840994046 45.41155350044566,-75.767494 45.411542,-75.768418 45.411165,-75.7684895248944 45.41113519426037,-75.7685551974851 45.411099342386876,-75.768614 45.411058,-75.769167 45.41065,-75.76924715770083 45.41060880017111,-75.7693429643429 45.41059033561828,-75.769442 45.410597,-75.76949652951835 45.4106104533708,-75.76954401929261 45.41063368577835,-75.769581 45.410665,-75.769885 45.410996,-75.770229 45.411439,-75.770281 45.411628)"
"81017","1255","","Standard","Boulevard","de","Lucerne","","Boulevard de Lucerne","","","Non","45","45","64","62","70","Artère secondaire","{F21127BF-B8E4-4E76-A3F6-EBB031CA1BF6}","LINESTRING (-75.766925 45.411215,-75.767804 45.410574,-75.769168 45.409595,-75.774428 45.405817,-75.779683 45.402033,-75.780396 45.401521)"
"81017","6700","","Standard","Rue","","Quévillon","","Rue Quévillon","","","Non","43","95","48","108","40","Rue locale","{0BBCE74F-C491-40E0-9744-B55E082E6C69}","LINESTRING (-75.618564 45.500377,-75.618626 45.5007,-75.6187 45.501142,-75.61870127898415 45.501177688385646,-75.6186818261953 45.50121058128314,-75.618645 45.501235,-75.61860723794638 45.501248009058074,-75.61856554184243 45.50125214420888,-75.618524 45.501247,-75.618018 45.5011,-75.61785949492307 45.50107105589952,-75.61769626671713 45.50106329918726,-75.617534 45.501077,-75.617364 45.501103)"
"81017","6702","","Cul-de-sac circulaire","Impasse","","Donat-Dagenais","","Impasse Donat-Dagenais","","","Non","3","7","4","8","40","Rue locale","{592C8E09-E672-4B64-AE06-9B4A65A9D461}","LINESTRING (-75.618564 45.500377,-75.618025 45.500401)"
"81017","6004","","Standard","Boulevard","","Wilfrid-Lavigne","","Boulevard Wilfrid-Lavigne","","","Oui","0","0","300","300","50","Artère secondaire","{F4E06A04-0227-495C-A64E-8E4D12FC0A74}","LINESTRING (-75.838263 45.396137,-75.838241 45.396457,-75.83820816161975 45.396704307217504,-75.83814905037333 45.396949101249284,-75.838064 45.39719,-75.838059 45.397204)"
"81017","6005","","Jointure","Boulevard","","Wilfrid-Lavigne","","Boulevard Wilfrid-Lavigne","","","Non","0","0","0","0","40","Rue locale","{8F68FE40-8B3E-4CCC-90A1-55016DD59534}","LINESTRING (-75.838263 45.396137,-75.8384 45.39614)"
"81017","3892","","Cul-de-sac carré","Rue","des","Lutins","","Rue des Lutins","","","Non","22","34","21","31","40","Rue locale","{10B017AC-7850-4561-BE7B-28F860387710}","LINESTRING (-75.75602 45.444153,-75.757594 45.443635)"
"81017","3875","","Cul-de-sac carré","Rue","des","Fées","","Rue des Fées","","","Non","30","36","29","41","40","Rue locale","{00D805D0-7A2C-4088-8DAC-461FC3D795B6}","LINESTRING (-75.75602 45.444153,-75.75658 45.445231)"
"81017","1960","","Standard","Rue","","Brébeuf","","Rue Brébeuf","","","Non","475","487","480","480","40","Rue locale","{CDA45AC9-681E-415B-BE09-7AD297ABBCE6}","LINESTRING (-75.6593 45.494438,-75.659411 45.495119)"
"81017","4684","","Standard","Rue","","Saint-Jacques","","Rue Saint-Jacques","","","Oui","100","86","95","85","40","Rue locale","{D7547776-D075-452A-B4E6-CE957F5F7B7C}","LINESTRING (-75.719327 45.428967,-75.719262 45.428285)"
"81017","5073","","Standard","Rue","","Frontenac","","Rue Frontenac","","","Oui","0","0","37","31","40","Rue locale","{622A5A38-1D92-4DB9-9EB1-F5F09CFCFCC5}","LINESTRING (-75.719327 45.428967,-75.720128 45.428931)"
"81017","1484","","Standard","Rue","","Davidson","Est","Rue Davidson Est","","","Non","279","321","280","320","40","Collectrice principale","{B3AD4851-BF19-47A3-AB8F-B8907BD7CE2E}","LINESTRING (-75.648982 45.507767,-75.646605 45.507974)"
"81017","13597","","Standard","Rue","de l'","Encan","","Rue de l'Encan","","","À compléter","0","0","0","0","0","Rue locale","{B7A1C66C-B798-4A36-92CE-51371E8058CC}","LINESTRING (-75.435739 45.555108,-75.434266 45.555083,-75.43415860891719 45.55507432578652,-75.43405512432643 45.55505207828492,-75.433959 45.555017,-75.433582 45.554846,-75.43350076857226 45.554817270702934,-75.43341267872665 45.5548016855764,-75.433322 45.5548,-75.433092 45.554815)"
"81017","3553","","Standard","Rue","","Talbot","","Rue Talbot","","","Non","15","37","22","28","40","Collectrice secondaire","{A38AEA1F-6E5E-437B-AF5C-1310410A134C}","LINESTRING (-75.768613 45.463669,-75.768097 45.464183)"
"81017","2611","","Standard","Rue","","Bellehumeur","","Rue Bellehumeur","","","Non","0","0","0","0","50","Collectrice principale","{5B2CAA50-F2E6-4FD1-9B68-B9B0CAF4B7A4}","LINESTRING (-75.692333 45.477223,-75.692427 45.477745,-75.692468 45.477929,-75.692553 45.478235)"
"81017","7294","","Standard","Rue","","Lamarche","","Rue Lamarche","","","Non","0","0","0","0","50","Collectrice principale","{2F9681EE-ACA2-4258-B9C1-C811127D1EB2}","LINESTRING (-75.692333 45.477223,-75.692052 45.477252,-75.69143662314363 45.47729305882731,-75.69081930569648 45.477317071175335,-75.690201 45.477324,-75.69013011663051 45.47732622202021,-75.69006013024334 45.47733425873452,-75.689992 45.477348)"
"81017","627","","Standard","Rue","des","Laurentides","","Rue des Laurentides","","","Non","0","0","0","0","50","Artère secondaire","{C97C7576-F0F0-4DE6-991F-1B707786719E}","LINESTRING (-75.496852 45.531499,-75.496867 45.531615)"
"81017","5674","","Standard","Chemin","","Eardley","","Chemin Eardley","","","Oui","0","0","168","184","50","Collectrice principale","{0F316DDC-6E34-4D11-BE17-E4D9ADE506A9}","LINESTRING (-75.863085 45.406305,-75.86489 45.407413)"
"81017","5683","","Standard","Chemin","","Eardley","","Chemin Eardley","","","Non","0","0","0","0","50","Collectrice principale","{7DC56B89-EF9D-4895-802B-CA3C811A4133}","LINESTRING (-75.863085 45.406305,-75.86295 45.406234)"
"81017","5692","","Standard","Rue","des","Hautes-Rives","","Rue des Hautes-Rives","","","Non","0","0","0","0","40","Collectrice secondaire","{DBC0EACA-5507-40B6-A932-0A31FC0C5AA3}","LINESTRING (-75.863085 45.406305,-75.863453 45.405949)"
"81017","1333","","Standard","Rue","","Laurette-Routhier","","Rue Laurette-Routhier","","","Non","200","212","201","215","40","Rue locale","{9DF56640-9305-49E1-9EF3-F47657A9B834}","LINESTRING (-75.483574 45.527502,-75.483457 45.527313,-75.48341073444287 45.527210596464485,-75.48337863563991 45.527105606629796,-75.483361 45.526999,-75.483243 45.526266)"
"81017","1867","","Standard","Rue","","Faubert","","Rue Faubert","","","Non","1141","1145","1146","1146","40","Rue locale","{814557AC-1467-4679-A325-841C1AAEF970}","LINESTRING (-75.586686 45.495325,-75.585666 45.49561)"
"81017","1868","","Standard","Rue","de","Sorel","","Rue de Sorel","","","Non","1150","1202","1153","1207","40","Rue locale","{004EC797-2B1A-4317-A593-83B7B74BC593}","LINESTRING (-75.586686 45.495325,-75.58678 45.496191,-75.587022 45.49798)"
"81017","11362","","Standard","Rue","du","Tropique","","Rue du Tropique","","","Non","22","34","13","33","40","Rue locale","{2A0E023F-3F04-47C3-A32B-524B7130AC3B}","LINESTRING (-75.795406 45.437499,-75.795412 45.43743,-75.79543 45.437215,-75.79546 45.436973,-75.795494 45.436641)"
"81017","5648","","Standard","Avenue","des","Paysans","","Avenue des Paysans","","","Non","226","232","229","233","40","Rue locale","{9F4AA456-47F0-4868-B0F9-701A5F9A65AA}","LINESTRING (-75.833307 45.406845,-75.833408 45.407524)"
"81017","5647","","Standard","Rue","du","Marchand","","Rue du Marchand","","","Non","104","140","105","137","40","Rue locale","{44A93F82-7304-4474-9E34-850B1858D725}","LINESTRING (-75.833307 45.406845,-75.832924 45.406882,-75.8327940099827 45.406904487923235,-75.83266735374187 45.40693489878845,-75.832545 45.406973,-75.832234 45.407068,-75.8321892786206 45.4070847773775,-75.83214774680438 45.4071052083516,-75.83211 45.407129,-75.83209443577559 45.40714044517743,-75.83207975543053 45.40715245636884,-75.832066 45.407165,-75.83204573706458 45.40719101948938,-75.83202967199325 45.40721846398624,-75.832018 45.407247,-75.83201227032438 45.40726811797849,-75.83200893002375 45.40728949590261,-75.832008 45.407311,-75.832028 45.407482,-75.832063 45.407743,-75.83206499792465 45.40775275235584,-75.8320676666987 45.40776242666185,-75.832071 45.407772,-75.83208320382094 45.40779864787845,-75.83210065537325 45.40782381838659,-75.832123 45.407847,-75.83214959252427 45.40786026016157,-75.83217884583246 45.407870347509224,-75.83221 45.407877,-75.83224967137355 45.407880468316414,-75.83228951102095 45.40787844257163,-75.832328 45.407871,-75.832383 45.407846,-75.832505 45.407786,-75.832795 45.40763,-75.8328677096269 45.407599809456165,-75.83294468039769 45.407575379602825,-75.833025 45.407557,-75.833408 45.407524)"
"81017","4375","","Standard","Boulevard","","Saint-René","Ouest","Boulevard Saint-René Ouest","","","Non","826","860","807","867","50","Artère secondaire","{48FD971E-B410-4759-899F-3953A112D0E6}","LINESTRING (-75.684611 45.48985,-75.686676 45.489697,-75.688678 45.489549)"
"81017","13606","","Standard","Rue","","Jean-Alfred","","Rue Jean-Alfred","","","À compléter","0","0","0","0","40","Rue locale","{8CDEBC64-EB69-4721-8B9A-97C5DF794133}","LINESTRING (-75.684611 45.48985,-75.684379 45.488306)"
"81017","11367","","Standard","Rue","de","Cassiopée","","Rue de Cassiopée","","","Non","5","133","2","124","40","Rue locale","{2052BC85-17FA-45B1-9B78-A2689A0781EA}","LINESTRING (-75.795494 45.436641,-75.796067 45.436596,-75.796085 45.436595,-75.796103 45.436593,-75.796121 45.43659,-75.796138 45.436588,-75.796156 45.436585,-75.796173 45.436581,-75.79619 45.436577,-75.796207 45.436573,-75.796224 45.436568,-75.79624 45.436563,-75.796257 45.436558,-75.796273 45.436552,-75.796288 45.436545,-75.796304 45.436539,-75.796319 45.436532,-75.796334 45.436525,-75.796348 45.436517,-75.797294 45.435996,-75.797299 45.435995,-75.797303 45.435994,-75.797307 45.435992,-75.797312 45.435991,-75.797316 45.43599,-75.797321 45.43599,-75.797325 45.435989,-75.79733 45.435988,-75.797335 45.435988,-75.797339 45.435988,-75.797344 45.435987,-75.797349 45.435987,-75.797353 45.435987,-75.797358 45.435987,-75.797363 45.435987,-75.797367 45.435988,-75.797372 45.435988,-75.797377 45.435989,-75.797381 45.435989,-75.797386 45.43599,-75.79739 45.435991,-75.797395 45.435992,-75.797399 45.435993,-75.797403 45.435994,-75.797408 45.435996,-75.797412 45.435997,-75.797416 45.435999,-75.79742 45.436,-75.797424 45.436002,-75.797428 45.436004,-75.797432 45.436006,-75.797436 45.436008,-75.797439 45.43601,-75.797443 45.436012,-75.797446 45.436014,-75.79745 45.436016,-75.797453 45.436019,-75.797456 45.436021,-75.797459 45.436024,-75.797903 45.436424,-75.797905 45.436427,-75.797907 45.43643,-75.797908 45.436433,-75.79791 45.436436,-75.797911 45.436439,-75.797912 45.436442,-75.797913 45.436446,-75.797914 45.436449,-75.797915 45.436452,-75.797916 45.436455,-75.797916 45.436459,-75.797916 45.436462,-75.797916 45.436465,-75.797916 45.436468,-75.797916 45.436472,-75.797915 45.436475,-75.797915 45.436478,-75.797914 45.436481,-75.797913 45.436484,-75.797912 45.436488,-75.797911 45.436491,-75.79791 45.436494,-75.797908 45.436497,-75.797906 45.4365,-75.797905 45.436503,-75.797903 45.436506,-75.797901 45.436509,-75.797898 45.436512,-75.797896 45.436515,-75.797893 45.436517,-75.797891 45.43652,-75.797888 45.436523,-75.797885 45.436525,-75.797882 45.436528,-75.797879 45.43653,-75.797876 45.436532,-75.797872 45.436534,-75.797869 45.436537,-75.797865 45.436539,-75.796228 45.437439,-75.796217 45.437446,-75.796205 45.437453,-75.796193 45.43746,-75.796181 45.437466,-75.796169 45.437472,-75.796156 45.437478,-75.796143 45.437483,-75.796129 45.437488,-75.796116 45.437493,-75.796102 45.437497,-75.796088 45.437501,-75.796074 45.437505,-75.796059 45.437508,-75.796045 45.437511,-75.79603 45.437514,-75.796015 45.437516,-75.796001 45.437518,-75.795986 45.43752,-75.795971 45.437521,-75.795956 45.437522,-75.79594 45.437523,-75.795925 45.437523,-75.79591 45.437523,-75.795895 45.437522,-75.795406 45.437499)"
"81017","11363","","Standard","Rue","du","Tropique","","Rue du Tropique","","","Non","38","42","37","45","40","Rue locale","{8C66C286-3DB6-4789-BF2C-E01729576328}","LINESTRING (-75.795494 45.436641,-75.795496 45.436623,-75.795496 45.436606,-75.795496 45.436589,-75.795495 45.436571,-75.795493 45.436554,-75.79549 45.436537,-75.795487 45.43652,-75.795483 45.436503,-75.795477 45.436486,-75.795471 45.436469,-75.795465 45.436452,-75.795457 45.436436,-75.795449 45.436419,-75.79544 45.436403,-75.79543 45.436387,-75.795419 45.436372,-75.795408 45.436356,-75.795396 45.436341,-75.795383 45.436326,-75.79537 45.436312,-75.795355 45.436298,-75.795341 45.436284,-75.795293 45.436241)"
"81017","3780","","Standard","Rue","","Meilleur","","Rue Meilleur","","","Non","33","37","32","38","40","Rue locale","{A2616447-B283-4011-8DED-E99CDDEBDE10}","LINESTRING (-75.751628 45.460217,-75.751711 45.460607,-75.751754 45.460939)"
"81017","6483","","Standard","Autoroute","de l'","Outaouais","","Autoroute de l'Outaouais","","","Oui","0","0","0","0","100","Autoroute","{EE17537C-5339-4487-A5AA-F8F26881153E}","LINESTRING (-75.673459 45.507849,-75.671933 45.508052,-75.663841 45.509081,-75.659504 45.509637,-75.653749 45.510363,-75.65136 45.510665,-75.65035615515583 45.51077016856142,-75.64934934791873 45.510860847888736,-75.64834 45.510937)"
"81017","6181","","Standard","Rue","","Lord-Aylmer","","Rue Lord-Aylmer","","","Non","111","113","0","0","40","Collectrice secondaire","{3B26AB41-EBDF-4B56-AF9B-97C4F692B8DA}","LINESTRING (-75.84605 45.391069,-75.846155 45.391061,-75.846295 45.391044,-75.846559 45.391025,-75.846775 45.391014,-75.846954 45.391029)"
"81017","6173","","Standard","Rue","","Bancroft","","Rue Bancroft","","","Non","1","17","2","16","40","Rue locale","{A63267B9-E900-44A7-9B46-E0A784F41FF9}","LINESTRING (-75.84605 45.391069,-75.846247 45.392515)"
"81017","7612","","Standard","Rue","","Laurier","","Rue Laurier","","","Oui","0","0","0","0","50","Artère secondaire","{20807941-29E0-4EEC-9B01-76B4B752BA40}","LINESTRING (-75.718896 45.424441,-75.718647 45.424427,-75.718462 45.424428,-75.71836806653133 45.42443365162392,-75.7182743796131 45.424440986542784,-75.718181 45.42445,-75.71809588903372 45.424463671167445,-75.71801088818079 45.424477671307926,-75.717926 45.424492)"
"81017","5279","","Standard","Chemin","","Klock","","Chemin Klock","","","Non","573","841","576","636","70","Collectrice principale","{C85A2F18-F326-42B9-8AA4-D2B45A6C4C34}","LINESTRING (-75.851345 45.424544,-75.851375 45.425663,-75.851631 45.427564,-75.852223 45.431256,-75.852724 45.434431,-75.853287 45.438058,-75.853459 45.439324)"
"81017","5278","","Cul-de-sac carré","Chemin","","Antoine-Boucher","","Chemin Antoine-Boucher","","","Non","680","790","881","881","50","Rue locale","{0154FA39-D056-49A7-A8AD-F6413D38E79A}","LINESTRING (-75.851345 45.424544,-75.850731 45.424585,-75.847459 45.424842,-75.843539 45.425143,-75.84306 45.425172)"
"81017","13451","","Cul-de-sac carré","Impasse","de l'","Ancre","","Impasse de l'Ancre","","","Non","0","0","10","10","40","Rue locale","{1DA6813C-BF36-42F9-9505-FCC44EDEE10B}","LINESTRING (-75.747079 45.480999,-75.746849 45.481183,-75.747045 45.481614)"
"81017","13453","","Standard","Boulevard","","Saint-Joseph","","Boulevard Saint-Joseph","","","Oui","0","0","0","0","70","Artère principale","{0D3C75F7-23C3-4D10-A4E2-B3FD271B4C77}","LINESTRING (-75.747079 45.480999,-75.747644 45.48135,-75.74785286892813 45.481477453421974,-75.74806624819098 45.48160114671341,-75.748284 45.481721,-75.7484672202431 45.48181586632188,-75.74865496169866 45.48190623565484,-75.748847 45.481992,-75.749818 45.482371)"
